date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:08:35	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:01%20GMT	http://my-iddah.com/contact-us/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/contact-us/books.html	(from http://my-iddah.com/contact-us/)
02:08:38	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:06%20GMT	http://my-iddah.com/contact-us/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/contact-us/articlesHome.html	(from http://my-iddah.com/contact-us/)
02:08:43	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:10%20GMT	http://my-iddah.com/contact-us/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/contact-us/Products.html	(from http://my-iddah.com/contact-us/)
02:08:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Apr%202020%2000:25:16%20GMT	http://my-iddah.com/wp-content/themes/my-iddah-new-version/images/icons/reads_light_icon_2x.png%20?>	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/themes/my-iddah-new-version/images/icons/reads_light_icon_2x.76cedf.delayed	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:45	91846/91846	---M-Z	200	added ('OK')	application/rss+xml	etag:%2296b8c36300fa91de37380e450e0524d1-gzip%22	http://my-iddah.com/category/visitor/inspiration-visitor/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/inspiration-visitor/feed/index.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:46	3182/3182	---M--	200	added ('OK')	image/png	etag:%22c6e-554aaf133f1f0%22	http://my-iddah.com/wp-content/themes/my-iddah-new-version/images/icons/reads_light_icon_2x.png?	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/themes/my-iddah-new-version/images/icons/reads_light_icon_2xd41d.png	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:47	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:16%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/8waystocopewithdivorcethroughworship.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/8waystocopewithdivorcethroughworship.jpg	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:48	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:17%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/iwassureitwouldneverhappentome-1.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/iwassureitwouldneverhappentome-1.jpg	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:49	34751/34751	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:25:19%20GMT	http://my-iddah.com/i-spent-ramadan-alone-learned-to-count-my-blessings/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/i-spent-ramadan-alone-learned-to-count-my-blessings/index.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:49	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:19%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/ISpentRamadanAlone.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/ISpentRamadanAlone.jpg	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:50	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:20%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/TheGiftofIddahbyNaimaB.Robertpart1.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/TheGiftofIddahbyNaimaB.Robertpart1.jpg	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:52	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:21%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/TheGiftofIddahbyNaimaB.Robertpart2.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/TheGiftofIddahbyNaimaB.Robertpart2.jpg	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:53	34468/34468	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:25:23%20GMT	http://my-iddah.com/a-series-of-firsts/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/a-series-of-firsts/index.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:53	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:22%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/ASeriesofFirsts.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/ASeriesofFirsts.jpg	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:54	35555/35555	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:25:24%20GMT	http://my-iddah.com/a-series-of-firsts-part-2/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/a-series-of-firsts-part-2/index.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:55	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:24%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/ASeriesofFirstspart-2.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/ASeriesofFirstspart-2.jpg	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:56	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:25%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/TipsforaBlessedSoloEid.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/TipsforaBlessedSoloEid.jpg	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:56	35745/35745	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:25:26%20GMT	http://my-iddah.com/tips-for-a-blessed-solo-eid/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/tips-for-a-blessed-solo-eid/index.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:57	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:26%20GMT	http://my-iddah.com/category/visitor/inspiration-visitor/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/inspiration-visitor/index-2.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:08:58	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:28%20GMT	http://my-iddah.com/category/visitor/inspiration-visitor/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/inspiration-visitor/myStory.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:09:01	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:29%20GMT	http://my-iddah.com/category/visitor/inspiration-visitor/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/inspiration-visitor/books.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:09:01	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:31%20GMT	http://my-iddah.com/category/visitor/inspiration-visitor/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/inspiration-visitor/articlesHome.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:09:02	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:32%20GMT	http://my-iddah.com/category/visitor/inspiration-visitor/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/inspiration-visitor/Products.html	(from http://my-iddah.com/category/visitor/inspiration-visitor/)
02:09:04	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:33%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/3misconceptoinsaboutiddah.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/3misconceptoinsaboutiddah.jpg	(from http://my-iddah.com/category/visitor/fiqh-visitor/)
02:09:07	29036/29036	---M-Z	200	added ('OK')	application/rss+xml	etag:%2296b8c36300fa91de37380e450e0524d1-gzip%22	http://my-iddah.com/category/visitor/fiqh-visitor/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/fiqh-visitor/feed/index.html	(from http://my-iddah.com/category/visitor/fiqh-visitor/)
02:09:07	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:36%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/TheFiqhofIddah.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/TheFiqhofIddah.jpg	(from http://my-iddah.com/category/visitor/fiqh-visitor/)
02:09:08	36627/36627	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:25:38%20GMT	http://my-iddah.com/the-fiqh-of-iddah/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/the-fiqh-of-iddah/index.html	(from http://my-iddah.com/category/visitor/fiqh-visitor/)
02:09:09	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:39%20GMT	http://my-iddah.com/category/visitor/fiqh-visitor/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/fiqh-visitor/index-2.html	(from http://my-iddah.com/category/visitor/fiqh-visitor/)
02:09:10	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:40%20GMT	http://my-iddah.com/category/visitor/fiqh-visitor/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/fiqh-visitor/myStory.html	(from http://my-iddah.com/category/visitor/fiqh-visitor/)
02:09:11	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:41%20GMT	http://my-iddah.com/category/visitor/fiqh-visitor/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/fiqh-visitor/books.html	(from http://my-iddah.com/category/visitor/fiqh-visitor/)
02:09:13	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:42%20GMT	http://my-iddah.com/category/visitor/fiqh-visitor/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/fiqh-visitor/articlesHome.html	(from http://my-iddah.com/category/visitor/fiqh-visitor/)
02:09:15	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:44%20GMT	http://my-iddah.com/category/visitor/fiqh-visitor/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/fiqh-visitor/Products.html	(from http://my-iddah.com/category/visitor/fiqh-visitor/)
02:09:16	66852/66852	---M-Z	200	added ('OK')	application/rss+xml	etag:%2296b8c36300fa91de37380e450e0524d1-gzip%22	http://my-iddah.com/category/visitor/self-visitor/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/self-visitor/feed/index.html	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:18	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:47%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/acceptingallahsdecree.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/acceptingallahsdecree.8c.delayed	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:19	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:49%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/fromasistertoawidow.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/fromasistertoawidow.jpg	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:24	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:25:52%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/6waystosupportawidow-1.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/6waystosupportawidow-1.jpg	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:31	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:00%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/4waystogetridofpostdivorce-1.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/4waystogetridofpostdivorce-1.8f.delayed	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:36	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:02%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/struggleapoemaboutleaving-1.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/struggleapoemaboutleaving-1.jpg	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:39	34153/34153	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:09%20GMT	http://my-iddah.com/my-divorce-was-the-best-thing-that-ever-happened-to-me/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/my-divorce-was-the-best-thing-that-ever-happened-to-me/index.html	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:40	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:09%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/MyDivorce-istheBiggestBlessingofMyLife.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/MyDivorce-istheBiggestBlessingofMyLife.91.delayed	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:42	33706/33706	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:12%20GMT	http://my-iddah.com/running-on-e-9-signs-you-are-emotionally-exhausted/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/running-on-e-9-signs-you-are-emotionally-exhausted/index.html	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:42	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:11%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/runningonEareyouemotionallyexhausted.jpeg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/runningonEareyouemotionallyexhausted.jpeg	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:44	30270/30270	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:14%20GMT	http://my-iddah.com/my-khul-my-freedom/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/my-khul-my-freedom/index.html	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:45	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:13%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/mykhulmyfreedom.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/mykhulmyfreedom.jpg	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:47	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:16%20GMT	http://my-iddah.com/category/visitor/self-visitor/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/self-visitor/index-2.html	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:48	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:17%20GMT	http://my-iddah.com/category/visitor/self-visitor/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/self-visitor/myStory.html	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:50	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:19%20GMT	http://my-iddah.com/category/visitor/self-visitor/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/self-visitor/books.html	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:51	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:21%20GMT	http://my-iddah.com/category/visitor/self-visitor/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/self-visitor/articlesHome.html	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:52	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:22%20GMT	http://my-iddah.com/category/visitor/self-visitor/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/self-visitor/Products.html	(from http://my-iddah.com/category/visitor/self-visitor/)
02:09:54	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:23%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/standingonyourowntwofeet-1.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/standingonyourowntwofeet-1.jpg	(from http://my-iddah.com/category/visitor/family-visitor/)
02:09:55	37556/37556	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:25%20GMT	http://my-iddah.com/standing-on-your-own-two-feet-as-a-single-mum/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/standing-on-your-own-two-feet-as-a-single-mum/index.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:09:56	30264/30264	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:26%20GMT	http://my-iddah.com/my-best-ramadaans-were-as-a-single-mum/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/my-best-ramadaans-were-as-a-single-mum/index.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:09:56	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:25%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/mybestramadans.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/mybestramadans.jpg	(from http://my-iddah.com/category/visitor/family-visitor/)
02:09:57	92031/92031	---M-Z	200	added ('OK')	application/rss+xml	etag:%2296b8c36300fa91de37380e450e0524d1-gzip%22	http://my-iddah.com/category/visitor/family-visitor/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/family-visitor/feed/index.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:09:58	27289/27289	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:27%20GMT	http://my-iddah.com/it-took-me-21-years-and-11-months-of-abuse-until-i-had-this-realization/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/it-took-me-21-years-and-11-months-of-abuse-until-i-had-this-realization/index.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:09:58	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:27%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/ittookme21yearsbig.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/ittookme21yearsbig.jpg	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:00	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:29%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/AnotherMansDaughter.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/AnotherMansDaughter.jpg	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:01	33054/33054	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:31%20GMT	http://my-iddah.com/behind-picket-fences-review-of-hend-hegazis-eye-opening-novel/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/behind-picket-fences-review-of-hend-hegazis-eye-opening-novel/index.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:02	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:30%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/Reviews-1.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/Reviews-1.jpg	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:06	39939/39939	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:33%20GMT	http://my-iddah.com/life-as-a-step-parent/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/life-as-a-step-parent/index.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:06	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:32%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/LifeasaStep-Parent.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/LifeasaStep-Parent.jpg	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:09	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:37%20GMT	http://my-iddah.com/category/visitor/family-visitor/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/family-visitor/index-2.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:10	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:39%20GMT	http://my-iddah.com/category/visitor/family-visitor/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/family-visitor/myStory.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:11	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:41%20GMT	http://my-iddah.com/category/visitor/family-visitor/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/family-visitor/books.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:13	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:42%20GMT	http://my-iddah.com/category/visitor/family-visitor/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/family-visitor/articlesHome.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:14	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:43%20GMT	http://my-iddah.com/category/visitor/family-visitor/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/family-visitor/Products.html	(from http://my-iddah.com/category/visitor/family-visitor/)
02:10:16	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:45%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/buildyournewmarriageonsolidground.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/buildyournewmarriageonsolidground.jpg	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:18	33796/33796	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:48%20GMT	http://my-iddah.com/guidance-through-the-stable-door/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/guidance-through-the-stable-door/index.html	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:18	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:47%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/Guidancethrough-theStableDoor.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/Guidancethrough-theStableDoor.jpg	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:18	67877/67877	---M-Z	200	added ('OK')	application/rss+xml	etag:%2296b8c36300fa91de37380e450e0524d1-gzip%22	http://my-iddah.com/category/visitor/remarriage-visitor/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/remarriage-visitor/feed/index.html	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:19	33776/33776	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:49%20GMT	http://my-iddah.com/the-heart-does-go-on/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/the-heart-does-go-on/index.html	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:20	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:49%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/TheHeartDoesGoOn.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/TheHeartDoesGoOn.jpg	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:21	37811/37811	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:26:51%20GMT	http://my-iddah.com/could-i-ever-remarry/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/could-i-ever-remarry/index.html	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:21	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:50%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/couldieverremarry-1.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/couldieverremarry-1.jpg	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:23	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:52%20GMT	http://my-iddah.com/category/visitor/remarriage-visitor/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/remarriage-visitor/index-2.html	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:24	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:54%20GMT	http://my-iddah.com/category/visitor/remarriage-visitor/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/remarriage-visitor/myStory.html	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:26	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:55%20GMT	http://my-iddah.com/category/visitor/remarriage-visitor/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/remarriage-visitor/books.html	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
02:10:27	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:26:56%20GMT	http://my-iddah.com/category/visitor/remarriage-visitor/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/category/visitor/remarriage-visitor/articlesHome.html	(from http://my-iddah.com/category/visitor/remarriage-visitor/)
